address,block,reserve0,reserve1
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc51,1c66e0d268a93,5d18963510cddc4fa
260e069dead76baac587b5141bb606ef8b9bab6c,99fc52,5f8d05e228c92fc0806,18a2e5fb5db4c4cb3
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc54,1ca8046352fed,5c459939943d0aee2
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc55,1b15296bc3bc6,61a6466bfeb3caee2
b784ced6994c928170b417bbd052a096c6fb17e2,99fc55,b5191ac3263fbec3,17a372d3619703f8
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc56,1ca7735455173,5c4f36f4c435b9d3f
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc56,1c635e91419af,5d2d425ffeabf9d3f
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc57,1ca6e1d05bcb0,5c525bcd557838137
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fc57,3e6134c4825147a410,12695351f248ff226
0fcdb10c62a177292b59c1dd6d3a8a7c42d9dfb1,99fc58,12c,2b5e3af16b18800000
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc5a,1c62d0b2fd23e,5d3067388fee78137
06d5b7380c65c889abd82d3df8ac118af31156a1,99fc5b,8ac7230489e80000,5af3107a4000
260e069dead76baac587b5141bb606ef8b9bab6c,99fc5b,5fe32459567abcf0ed3,18b91a52e38d64cb2
260e069dead76baac587b5141bb606ef8b9bab6c,99fc5c,56c7f18a5fe8fb700b6,1b533c9492f024cb2
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fc5c,14542ba12a337c00000,6f05b59d3b200000
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc5d,1561e48a16f3dc18592,188ca3beaa292f857
c5a788f63e5d9cf2c324621eed51a98f85ae373b,99fc5d,2ce4d165f91,2900834d0bcbfc0870
6aeebc2f5c979fd5c4361c2d288e55ac6b7e39bb,99fc5d,14ba4792295456b74064,4f66a92db53ba00
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc5d,1ca311050417f,5c5ff10ff0a800f29
b37c66831256cc83b53ab30f008d55cb42ac7186,99fc5e,418a3ed67187440000,56710f100
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fc5f,194fe131e3269e80000,5937bff330a2116e
6aeebc2f5c979fd5c4361c2d288e55ac6b7e39bb,99fc5f,25363d1856e173b74064,2c495e411be078d
c5a788f63e5d9cf2c324621eed51a98f85ae373b,99fc5f,2cca85e504a,2918a7e527fc640370
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc5f,14ddc9c700e70081e89,192887679fdb3f8d7
260e069dead76baac587b5141bb606ef8b9bab6c,99fc5f,58864b8f6b7ae16e87e,1ac9dd7d66ca62a82
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc64,1aaae458ac55bb57d4a,202719b7c23f3ad52
de0d948e7b1c16dbeb96db12d5a865ffa9167e60,99fc6a,d02ab486cedc0000,2086ac351052600000
260e069dead76baac587b5141bb606ef8b9bab6c,99fc6d,58a69a0895d02d14a40,1ad3a43a5f31097bc
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc6d,1e0e40f388b3a557d4a,243cde31244950bc8
d6054455ca2e1aef02178e0462d9ab953bea4e23,99fc6e,e17b875bbccfbb14ed,143bb0daf7652361
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc73,1e08bfd25cce1b86ae6,2443877e993d80bc8
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fc73,3dd66da17dc75fa410,1292c4f095fa3bd2c
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc74,1c9ce5220ad0e,5c73ecf84f8490f29
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fc75,1a8056028fd13c20000,5539b8e5795e9d4c
4d12ad9c1dbdd0654157b483e93b7370911e3373,99fc76,40f196fcb955f80000,56710f100
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,99fc7a,7a3554aa9de,16694e00
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fc7a,22e9ae97131cb0b4e15,262cdbed0
86dfae20051e175f84d0ad29a6d20e5e07135b92,99fc7b,de0b6b3a7640000,de0b6b3a7640000
c2adda861f89bbb333c90c492cb837741916a225,99fc7c,141f1bc705db21177,1f307aada8e50fa0a
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,99fc7c,de0b6b3a7640000,56bc75e2d63100000
c2adda861f89bbb333c90c492cb837741916a225,99fc7d,251a41fade4354e6d,3982c7e2dabdbd810
12ede161c702d1494612d19f05992f43aa6a26fb,99fc7f,a6096b116f7ce0224,d08eb4104b0226b
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,99fc85,5ce5ecd1754bdd2,cfaddb3cc24ea0000
bb2b8038a1640196fbe3e38816f3e67cba72d940,99fc87,9b702d,40632b3f83a54d56
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc88,1fba6e1fcafd1086ae6,264f29bf8ec298a5e
5b7ad60a92e725597e4a28444d498d1999cf66b6,99fc8c,109a12906aff6100000,429d069189e0000
919b599ecb6c9a474a046d1252b2f41f8047decb,99fc8e,2386f26fc10000,21e19e0c9bab2400000
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fc8f,1d772c7cc9d0e,5f35383d94c85ba0e
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fc8f,4d5385d903aeac6668b,f8ac5a382e04ad58
5d27df1a6e03254e4f1218607d8e073667ffae2f,99fc90,a,1441c7694d5f0
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc90,1f6216953a18f863888,26bb5378f09be7d85
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fc90,23420621a400c8d8073,25cd7ddd0
70ea56e46266f0137bac6b75710e3546f47c855d,99fc92,106a8423e7afe14fe0,2711d1a3b7a6b454
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fc94,22ddb42534e71942300,263a96c2b
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc94,1fc66891a932a7f95fb,26416786960fb2667
2084c8115d97a12114a70a27198c3591b6df7d3e,99fc94,1e092acf11eadbe05,a696356e9f13fb1fb52b4
260e069dead76baac587b5141bb606ef8b9bab6c,99fc96,5b65dd427a42d31548a,1a05d2d55ae04db98
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fc96,3b317f8144a8b8256c,11c772f3d74f270a9
260e069dead76baac587b5141bb606ef8b9bab6c,99fc98,59f239fd66632ce286f,1a71aad66292de2d8
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fc98,506c65756fbd7fc668b,ef1fd1ff8863ddb4
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc98,20a0094e145d56aff44,27476ac28e3f12666
598e740cda7c525080d3fcb9fa7c4e1bd0044b34,99fc9b,ce4aa76ad647d98,cee6eff669204ca
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fc9c,20975cdbe414b82ff44,2751e6e499845e73b
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fc9e,22de9230a0218f82300,2639a40dc
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fc9e,c097dc7,e442e09fccc9e3c
260e069dead76baac587b5141bb606ef8b9bab6c,99fc9e,59ee68c666475a96c0c,1a72cb0c8deeda6e5
2b79b3c3c7b35463a28a76e0d332aab3e20aa337,99fc9e,6f05b59d3b20000,6f580d137341338
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fc9e,5219e340b7dabd0668b,ea4093f5c7d35267
ad3b5027d090b7bc120dc264906ca4642b0fb9f3,99fca1,44006b5945,8b5a6b3a1c5beb04c
c12c4c3e0008b838f75189bfb39283467cf6e5b3,99fca1,2540be400,58d15e17628000
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fca4,54339ae730954f8668b,e46d009b5e3ff6d3
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fca7,1dcd1230cc417,604ac48b0d68a955e
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fca7,39912a18370b00256c,12486ac5329dcebf0
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fcaa,3be6c091cc4f4e656c,11928ca738e966bc0
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcab,4f64836a6cc8d5855a6,f24db74f05a3f6d3
260e069dead76baac587b5141bb606ef8b9bab6c,99fcab,59f1fd62e1c3b2b9dab,1a71be53f3274adb1
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fcab,20967ed078da41eff44,2752f39d344bee06f
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcae,52c097283c019f855a6,e87e9bfd1130c18a
f80758ab42c3b07da84053fd88804bcb6baa4b5c,99fcae,8d6bddf67bfe61ecf2,aaf07548f81aa7ab
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fcae,2056c6a6d5695c46e01,27a0aacf88c21e06f
f56b0a6e25a8d20944f0db7d4d7d9e4b1f10e03f,99fcb0,ad78ebc5ac6200000,1e8480
70258aa9830c2c84d855df1d61e12c256f6448b4,99fcb1,2994e62ca41a1481b,104dde4711d53d21
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fcb2,1ee6f84cb24b0,63d9a0f6841d68a4e
c12c4c3e0008b838f75189bfb39283467cf6e5b3,99fcb2,173d62a61,8e88ca38064566
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fcb3,22c58ace027ca9fa4b8,261e3409e
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fcb6,208224e1c6d474c6e01,276bf59df5422ba6d
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcb8,551fbe616fdcf6855a6,e2092949c76cbc2f
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcb8,5201eb720a8dc1d8dc9,eaa6ce55144d382f
ad3b5027d090b7bc120dc264906ca4642b0fb9f3,99fcba,471e19c318,91bd13bf7b8a7a638
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fcbb,22de9230a0218f82300,2602ecac1
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fcbd,3d93a2f94e77afc089,12105d8e84dcde71d
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fcbd,c838fc7,db96ab0b235cdaf
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcbe,5186dafac3ee5220f20,ec0a13cd71d7382f
260e069dead76baac587b5141bb606ef8b9bab6c,99fcbe,772fca76001cdc07821,230a9a302683fa139
c5a788f63e5d9cf2c324621eed51a98f85ae373b,99fcbf,2cbb76755c6,2926889bdba3c80370
095739e9ea7b0d11cee1c1134fb76549b610f4f3,99fcc1,1158e460913d00000,2540be400
260e069dead76baac587b5141bb606ef8b9bab6c,99fcc2,77e91cd602e2a6b8a63,22d49b77bdecd3999
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcc3,660664d6df8ce6a0f20,12762f238d6119703
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,99fcc3,1fb7e64927d9c081,46e88033baa4647d1f
260e069dead76baac587b5141bb606ef8b9bab6c,99fcc3,777ec8724131065c87b,22f3b18bdfb5b3999
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fcc3,1ee63e08fb0b0,63dbfcae2c83e2434
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcc4,64933e7e77d2d0717ed,12ba8486ae266a043
70ea56e46266f0137bac6b75710e3546f47c855d,99fcc4,122016966b52f4c428,2b23390616ed76f2
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fcc4,2054c10c579edca709b,27a37878c3dfbba6d
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fcc4,230bf6060f5727a2066,25d1d7807
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fcc5,1f09e4ff0e4b0,6369a098597373c5c
77000fcf90c82c02a031f8edfc88a0398207f687,99fcc6,1f7c,1ae361fc1451c0000
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fcc6,17f53fc7,1a46783f1af0faf2
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fcc9,205cd210233e8ec709b,27999ec442cc10cf1
01962144d41415cca072900fe87bbe2992a99f10,99fcc9,8ac7230489e80000,16345785d8a0000
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fcc9,3d8c1805464b7b88fa,121295fdabd8ee71d
260e069dead76baac587b5141bb606ef8b9bab6c,99fccd,75355adbc67e765143b,23a2cb9e63283764a
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcd0,648a920c478a31f17ed,12bc2363d1e23c52f
01962144d41415cca072900fe87bbe2992a99f10,99fcd3,1125e79e27a40e000,b3f736ba257e43
260e069dead76baac587b5141bb606ef8b9bab6c,99fcd4,6fc882479a3ada6b421,255ee274d814b764a
0b38b0c900cd6b5a61d0281a2a821570664aa821,99fcd7,88009813ced40000,78af4082c34378f
260e069dead76baac587b5141bb606ef8b9bab6c,99fcdb,6d414c118b093f863e7,263cede0128af764a
260e069dead76baac587b5141bb606ef8b9bab6c,99fcdb,6e02d4e0be66bc2a27a,25f9dc3cb25ae14f2
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcdc,639f23348167e39a48a,12e88c12dd937c52f
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcdc,6e0dfedea92e1a9a48a,111eea847ee99a5ca
260e069dead76baac587b5141bb606ef8b9bab6c,99fcde,6cc5ca5b61aaada8c62,2668e1f24f96014f2
9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,99fcde,2cd59d46b4f98ac6a,b2d5aa0a2533d7
c5be99a02c6857f9eac67bbce58df5572498f40c,99fcdf,3ab59d4551b33a0f,b34439c642
acb9d43e5c69c7a10a08ad789947886e28fd5001,99fcdf,4a817c800,1cec2072b3426f93200000
919b599ecb6c9a474a046d1252b2f41f8047decb,99fcdf,23e390f9d0715e,218a70589410bbd0000
f80758ab42c3b07da84053fd88804bcb6baa4b5c,99fce7,8c564fb072ea91ecf2,ac438e3098ab7946
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fce7,2089ec61eb1e93c709b,2762e4ae52bd9b342
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fce7,1ef8e536a9d81,63a05aae4981e960b
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fce8,2a58a974,2e71317859f28142
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fce9,1f08fab8bfa35,63d41732890c9160b
c5a788f63e5d9cf2c324621eed51a98f85ae373b,99fcea,2bce65f8227,284c7380a51c2a69a2
8a01ba64fbc7b12ee13f817dfa862881fec531b8,99fcea,142a,1ca56a14655460a
260e069dead76baac587b5141bb606ef8b9bab6c,99fcea,6b8fd183b1b077d65c4,26d7e7a7ecd1214f2
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcec,6b57ff19d85a2a52e21,118df03a1c24ba5ca
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fcec,1f003f8c28a35,63f04a809cbd5f40e
ad3b5027d090b7bc120dc264906ca4642b0fb9f3,99fcec,4743b22a3f,920a1eacc3fa95359
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fcee,3d0150e241c19388fa,123bd27982b474b6d
c5a788f63e5d9cf2c324621eed51a98f85ae373b,99fcef,2bdd7567cab,283ea8249da8f2b756
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcf1,7a72a3edeabff2aba34,14064503eaca4f8de
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fcf1,2304272e2e304f61506,25da4cdf7
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fcf1,2091bb39cc456c07bfb,27597ab4eca5640d1
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fcf1,1efd567d4ba35,63f9b47a02d59667f
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcf2,7c7b0eb13bc518aba34,13b2ccd7a018d1bbf
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fcf4,3d1d124fa9105b88fa,123390dde3afc0a47
260e069dead76baac587b5141bb606ef8b9bab6c,99fcf4,6b790b13551f54fc850,26e029438bd5d5618
260e069dead76baac587b5141bb606ef8b9bab6c,99fcf5,65623e8494737c0ac7b,2937ae7ea9aeb5618
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fcf6,7b211d273aa9cebc9ff,13ea4fb26eb661bbf
1f9119d778d0b631f9b3b8974010ea2b750e4d33,99fcf7,d99a8cec7e20000,11e1a300
260e069dead76baac587b5141bb606ef8b9bab6c,99fcf8,6713ecd202a2710ac7b,288ac7404119a24e9
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,99fcf8,40a421ec1660,bdab3e55
0b38b0c900cd6b5a61d0281a2a821570664aa821,99fcf9,831c8e24d78a8c39b,7690a9a56754378e
260e069dead76baac587b5141bb606ef8b9bab6c,99fcf9,62dc4736ac9c739d094,2a46de16b606224e9
260e069dead76baac587b5141bb606ef8b9bab6c,99fcfc,6416852ece8369fcdb3,29c286ac0a5d3310a
260e069dead76baac587b5141bb606ef8b9bab6c,99fcfe,6637a10ba8f3a1e0d04,28e47b40cfe6f310a
f641eafb5bce9568c4ff1079c58f36a7e8a6cd8d,99fd00,9502f9000,77359400
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fd02,216a9260835ce687bfb,265ae26a6359c81a7
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fd02,3ce1d50cf5ccc1bda6,124554571b9040a47
260e069dead76baac587b5141bb606ef8b9bab6c,99fd02,6846e9b9e29e64a587a,29b76c804770e3109
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fd03,2098c5a3d9f34c4a042,27527d03d383ae927
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fd03,10ea34db6,128d08748261ab2bf
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fd03,404e2c039498407b26,134c51f8004a74262
260e069dead76baac587b5141bb606ef8b9bab6c,99fd03,67492f1bebd01871420,2a1e3631834a85cc9
0ffc70be6e2d841e109653ddb3034961591679d6,99fd03,1b42b09542a8c819,444dc1375df6b2adff6
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd04,7aca60b157d39dbc9ff,13f86bda7b2ccb68d
a99f7bc92c932a2533909633ab19cd7f04805059,99fd07,e4e1c0,2540be400
bb2b8038a1640196fbe3e38816f3e67cba72d940,99fd07,aab26d,46b542a78dff9f76
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fd08,4008c87212534c7b26,13614b8371628d2a0
596a92f8d8b8906fae8e3dad346284f354830e1a,99fd0a,668d5,3
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd0d,84e764a6318860589ff,12747825cfbe93a39
260e069dead76baac587b5141bb606ef8b9bab6c,99fd0e,6bbc6beb7fbda34a821,28621f5b0e5e05cc9
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fd0e,20178800cede0,6788167e7287299c4
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fd0f,219cfb058275df4a042,2622f874dc7a7a142
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fd10,209dcb6b65ab80bf755,274e3e631c57fa442
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,99fd10,25b8f78ce3f59e5e,33eb92e36b0c7e3ae42d
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd11,7ef47d7711734d2cd79,135283910a34d3a39
0b38b0c900cd6b5a61d0281a2a821570664aa821,99fd12,75690096dd7ba00ad,847160590eb8378e
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd15,7c4e2fb9f338ef43c51,13bc44adeabec2e79
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fd15,2cd4daf6b,312aebabb63e4dccc
260e069dead76baac587b5141bb606ef8b9bab6c,99fd17,709614cf97917b3c19b,26a60884997185cc9
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd1a,7a1f062510c8ae88256,1416e75ccb696fbb9
a86b8938ed9017693c5883e1b20741b8f735bf2b,99fd1b,f19bdadd09516b,3a1cd43ea899
260e069dead76baac587b5141bb606ef8b9bab6c,99fd1d,6cee2789d182c60c4e8,27f319a57122e5cc9
0b38b0c900cd6b5a61d0281a2a821570664aa821,99fd1f,719706d8e76d5a00ad,82945edcc569d73f1
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,99fd1f,25cdeca8db7d4e5e,33cee08da916d158ba2d
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd23,79ec664f7ae380a8edb,141f4531f2449a7b9
598e7a017dace2534bc3f7496124c89425b1e165,99fd25,53f3ef9df7325a3d80,6317de489537363a
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fd25,1ece2e1a451ea,6bde4f9696d6699c4
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fd26,20219c2a8a855,676e15704957ecb0d
260e069dead76baac587b5141bb606ef8b9bab6c,99fd2a,6fad1f7f140c7c1c4e8,26f85d82f46e4c924
260e069dead76baac587b5141bb606ef8b9bab6c,99fd2b,6deae0c4f337be46871,279879c10e85c1d24
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fd2e,2cd2f2aeb,312d04e155c788183
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd2f,780f0f878f51d836819,146f83a200670bc79
01962144d41415cca072900fe87bbe2992a99f10,99fd2f,2d26d4488c539dba49,1d9dbb5b94b0e242
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fd30,2cd11114e,312f16ea42e37580d
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fd30,23026b1757bb62e1506,25dc2e794
0ffc70be6e2d841e109653ddb3034961591679d6,99fd30,1d9c371659c91419,3ee6030d03feca8aab8
260e069dead76baac587b5141bb606ef8b9bab6c,99fd31,722bcd34d00e249bb94,261feae4d603e5be3
0b38b0c900cd6b5a61d0281a2a821570664aa821,99fd32,110f7b9101dcdca00ad,13d88d3c5f3e90983b
85000f8c1877b2cd729f65a62a5f66ab64dd952e,99fd35,dda664931c5a15195e,10686228c2f8ac0e
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd36,732f448c2c62b473816,154d8f0d3add4bc79
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd36,77b7c17ae36b1473816,147fa76c0f9f86bd4
343fd171caf4f0287ae6b87d75a8964dc44516ab,99fd36,1188ea5206269bd8c5db,5e77a8a4d45f40a0
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd38,73d3671cfc55844884c,153084753000906d4
70258aa9830c2c84d855df1d61e12c256f6448b4,99fd38,7380d307d1df360d8,2d49f1fcf2a29b05
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,99fd3a,2114e9389e56e6b4,49f4bc657f0cbf3246
260e069dead76baac587b5141bb606ef8b9bab6c,99fd3b,7145981dc8f5d5d7280,266da2172a7a15be3
260e069dead76baac587b5141bb606ef8b9bab6c,99fd3e,76a49c0e5797cb44b5c,24b18b40b58d95be3
0ffc70be6e2d841e109653ddb3034961591679d6,99fd3f,108846704bf8848,231e43e54fe9c79f19
eb10676a236e97e214787e6a72af44c93639ba61,99fd40,8ef20a5bd0e,829bfcbb5e71c1b
260e069dead76baac587b5141bb606ef8b9bab6c,99fd40,76011d303dc51307b5f,24e489369f77366e3
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,99fd42,235a191c28c65c6cc9b,263b0027c
85000f8c1877b2cd729f65a62a5f66ab64dd952e,99fd43,d018f227aae26d195e,117ac29bd6095156
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fd46,20809098787c7,689fbdd0a836e2335
70ea56e46266f0137bac6b75710e3546f47c855d,99fd48,89b4da4feb6ae9a5f,147bc5df63947753
c2adda861f89bbb333c90c492cb837741916a225,99fd48,25b9c7ec169636c28,3a7a0cc41ecc022bf
a478c2975ab1ea89e8196811f51a7b7ade33eb11,99fd48,20a67b2bba1cae43c0e,2758b634713982afe
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd49,753aff2915ed9cbad21,14efb68ea921c909d
260e069dead76baac587b5141bb606ef8b9bab6c,99fd4b,7482bd88d6211788c81,255dfa4607ac58263
55d5c232d921b9eaa6b37b5845e439acd04b4dba,99fd4b,2061bb52b776d,6903a95a8285b2335
a86b8938ed9017693c5883e1b20741b8f735bf2b,99fd4b,7f71,1f
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd54,7b785b25b07ef6dfea6,160cfcf66bf2827f4
260e069dead76baac587b5141bb606ef8b9bab6c,99fd56,748b69fb0669b608c81,255b347a75c1eb357
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,99fd56,2cce8c650,3131dcb5d4cde2719
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,99fd58,21477754ad7e46b4,4984b907f87dfd7247
598e740cda7c525080d3fcb9fa7c4e1bd0044b34,99fd58,14567112ce5b33bd,1465d964ea7f6939
260e069dead76baac587b5141bb606ef8b9bab6c,99fd59,7442f4ec4022640729e,25728e74081f1a9aa
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fd5a,4384ac2b95e469c85b,146f39f4c7d1aae79
260e069dead76baac587b5141bb606ef8b9bab6c,99fd5c,78dfb10c753fa557481,2405d0124aa410533
a5e79baee540f000ef6f23d067cd3ac22c7d9fe6,99fd68,1750724,15c4dc15a00cab0c
3203d789bfdb222bfdd629b8de7c5dc38e8241ec,99fd69,bb07d5038c2d93ca85,680162b44d4492d2
ad3b5027d090b7bc120dc264906ca4642b0fb9f3,99fd6b,536cddf6f2,aaf5d300be8513ca6
b6909b960dbbe7392d405429eb2b3649752b4838,99fd6d,31d4583e0d4e1a8090,cc19fce596c0efa
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fd6d,4a053ff7e53ef4bed1,1667033e78c499da7
b27de0ba2abfbfdf15667a939f041b52118af5ba,99fd6d,1fe493350c,28f5424daf6a258f
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,99fd6e,4b2e31237b60e5ced1,160eca6df3a7e4cc5
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,99fd70,3500b2ccaaeb50a3,751733832be350c65e
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,99fd70,4d8aacda35a7b0db,ab4cfd30f1c1f0c65e
11b1f53204d03e5529f09eb3091939e4fd8c9cf3,99fd74,1b9343d23c0c92eab2c,13b635c16a08c436
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd79,7df981366ac85e5fea6,159d173d9aeba04c1
260e069dead76baac587b5141bb606ef8b9bab6c,99fd7d,73b0a0cd99d8ead7481,25a4448307764990f
d82dee36521826e8a38abb7d3dbd80f0214e870b,99fd85,292799c96a7094000,53724e00
b27de0ba2abfbfdf15667a939f041b52118af5ba,99fd8b,282455ab36,338d42e6778aacb9
260e069dead76baac587b5141bb606ef8b9bab6c,99fd8f,75628aacc17e32abb5c,2519895b7995b3a5c
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,99fd8f,7cba1fd71c8fb0ba7d4,15d49a186989304c1
598e740cda7c525080d3fcb9fa7c4e1bd0044b34,99fd91,4ffe5a4ee1cee3bc,503af46542f7098b
260e069dead76baac587b5141bb606ef8b9bab6c,99fd93,72b60c1b495b074d829,25f794c6b40bf3a5c
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,99fd94,443bfa744120e0d5,4563918244f40000
